text,date,message_id,has_media,react1,count1,react2,count2,react3,count3,react4,count4,react5,count5
"چه حرصی میخوره بنده خدا😁
برای سهامداران اپل نفرستید.🙏🏼 


‌🆔 @GizmizTel 💯",2024-04-25 15:49:00+00:00,118690,1,👏,3003,🤣,964,👎,392,😢,23,🥰,13
"کی بود میگفت خارجیا تو ماشین قرآن نمیزارن فقط تو ایران این کارو میکنن :)

🆔 @GizmizTel 💯",2024-04-25 15:49:00+00:00,118689,1,🥰,3455,👎,327,🤣,186,👏,127,😢,16
"خیلی حق بود🤣

🆔 @GizmizTel 💯",2024-04-25 15:49:00+00:00,118688,1,🤣,2853,😢,59,👏,49,👎,32,🥰,18
"می خواهید بدانید ایران چگونه بوده است؟

+چه ارزش‌هایی بوده و نمیدونستیم ‌‎و این یعنی سرزمین نجیب زادگان...❤️

🆔 @GizmizTel 💯",2024-04-25 10:23:45+00:00,118687,1,👏,6083,🥰,302,👎,97,🤣,56,😢,46
"نور و فیلتر رو دست کم نگیرید و خودتونو با بلاگرا مقایسه نکنید!

بفرست واسه دوستت که همیشه در حال مقایسه خودش با بقیه اس🫠

یه مقایسه اشتباه میتونه باعث شه حداقل یه روز بی انرژی شید و اعتماد به نفستونو از دست بدید:(
واقع بین باشید🫶🏻

🆔 @GizmizTel 💯",2024-04-25 10:23:44+00:00,118686,1,👏,1983,😢,124,👎,36,🤣,29,🥰,20
"این گزارشگرا نصف روابط تهران رو بهم زدن😄

🆔 @GizmizTel 💯",2024-04-25 10:23:44+00:00,118685,1,🤣,3605,👎,712,😢,56,👏,53,🥰,15
"سی ثانيه ديگه ادامه پيدا میکرد آدمای تو تصويرم ختنه ميکرد😄

🆔 @GizmizTel 💯",2024-04-25 10:23:44+00:00,118684,1,🤣,2369,👎,142,👏,73,😢,30,🥰,15
"چندتا تـرفند جالب ببينیم...👌

🆔 @GizmizTel 💯",2024-04-25 10:23:44+00:00,118683,1,🥰,544,👎,431,👏,191,🤣,33,😢,13
"یه آی دل معذرت بخاطر کامنتها 😂

🆔 @GizmizTel 💯",2024-04-25 10:23:44+00:00,118682,1,🤣,2269,👎,531,🥰,56,👏,26,😢,18
"عجب آپشن خفنی!!!👌

🆔 @GizmizTel 💯",2024-04-25 10:23:44+00:00,118681,1,👏,1654,😢,116,👎,36,🥰,30,🤣,20
"اینو بفرست واسه اونایی که اعصاب ندارن و زودی دست به یقه میشن...

🆔 @GizmizTel 💯",2024-04-25 10:23:44+00:00,118680,1,👏,2331,😢,120,👎,60,🤣,30,🥰,9
"در نهایت همه‌ی چیزایی که از زندگی می‌خوام تو همین یه قابه🤌🏻😍 

‌🆔 @GizmizTel 💯",2024-04-24 21:08:13+00:00,118676,1,🥰,4376,👎,200,👏,96,😢,94,🤣,16
"یا خداااا 😳

محافظ چراغ نیسان انداخته؟😂

‌🆔 @GizmizTel 💯",2024-04-24 21:08:07+00:00,118674,1,👎,4305,🤣,632,😢,188,🥰,12,👏,9
"جا داشت آخر کلیپ اهنگ وطنم ای شکوه پابرجا پخش میشد😂

حالا اگه گفتین اون دسته سوم بزرگ میشن شغلشون چیه؟ :)

‌🆔 @GizmizTel 💯",2024-04-24 21:08:07+00:00,118673,1,🤣,1975,👎,61,😢,41,👏,23,🥰,17
"ببعی تو بازیگوشی اگه خارجی بود 😂

‌🆔 @GizmizTel 💯",2024-04-24 21:08:07+00:00,118672,1,🤣,1916,👏,355,👎,173,🥰,76,😢,8
"حتما شما هم تا حالا شنیدین! اگه نه الان ببینید و بشنوید که قراره بره تو اعماق مغزتون و دیگه به این راحتی در نمیاد! دیشدادادان😂🐑

🆔 @GizmizTel 💯",2024-04-24 21:08:07+00:00,118671,1,🤣,1792,🥰,230,👎,108,👏,28,😢,11
"تا حالا دویدن تمساح‌ رو دیده بودین؟

چقد فرزن😂

‌🆔 @GizmizTel 💯",2024-04-24 21:08:07+00:00,118670,1,🤣,2129,😢,142,🥰,76,👏,44,👎,21
"«اگه پروتز ضربه بخوره چی میشه؟»
«اگه پروتز سوراخ بشه چی میشه ؟»
«یه جا خوندم سفر هوایی باعث ترکیدن….

این شما و این هم پروتز سینه! به این راحتی آسیب پذیر نیست واقعا👌

✍دکتر احمدی 

‌🆔 @GizmizTel 💯",2024-04-24 21:08:07+00:00,118669,1,👏,1507,👎,866,🤣,227,😢,59,🥰,21
"این کلیپ رو ببینید تا بفهمید خیلی از محصولاتی که ما مصرف میکنیم تو طبیعت به چه شکل بودن

البته نه اینکه همه رو با دستکاری ژنتیک اینجوری کرده باشیم مثلا هویج رو با زردک پیوند زدن و این محصول به وجود اومده! جالبه!

‌🆔 @GizmizTel 💯",2024-04-24 21:08:07+00:00,118668,1,👏,1266,👎,417,😢,81,🤣,44,🥰,29
"یه کارخانه شیر فروشی اومده بسته هایی رو ساخته که با نزدیک شدن به تاریخ انقضاش رنگش عوض میشه

‌🆔 @GizmizTel 💯",2024-04-24 21:08:07+00:00,118667,1,👏,8258,🥰,77,👎,57,🤣,32,😢,20
"این خیلی حق بود😂

‌🆔 @GizmizTel 💯",2024-04-24 21:08:07+00:00,118666,1,🤣,2403,👎,126,👏,102,😢,55,🥰,10
"پسرمون غیر از «آمین» گفتن چیزای دیگه‌ام بلده. الکی نمی‌گفتن: نجم الدین الشریعتی داماد مورد علاقه‌ی ماماناست

‌🆔 @GizmizTel 💯",2024-04-24 21:08:07+00:00,118665,1,🥰,4928,👎,593,🤣,461,👏,174,😢,25
"نمونه‌ ای از کلمات روسی که وارد فارسی شده و ما استفاده می‌کنیم

‌🆔 @GizmizTel 💯",2024-04-24 21:08:07+00:00,118664,1,👏,1396,👎,148,🥰,48,🤣,29,😢,21
"صدای ضربان قلب مجریه تا اینجا میاد😂

‌🆔 @GizmizTel 💯",2024-04-24 16:21:04+00:00,118663,1,🤣,3770,👎,125,👏,32,🥰,20,😢,7
"اون لحظه که مکس امینی به فنا رفت😂
از رو هم نمیره🤣

‌🆔 @GizmizTel 💯",2024-04-24 16:21:04+00:00,118662,1,🤣,3121,👎,1011,🥰,25,👏,17,😢,7
"با خروج ارز از طریق فعالیت‌های غیرقانونی تبلیغاتی برخورد می‌شود

عباس محمدیان، مدیرکل دفتر تبلیغات و اطلاع‌رسانی، با اشاره به سیاست‌های کلان اقتصادی دولت در راستای حفظ سرمایه‌های ملی و مقابله با خروج ارز از کشور، بر لزوم انجام فعالیت‌های تبلیغاتی از طریق کسب مجوزهای لازم از وزارت فرهنگ و ارشاد اسلامی و پرهیز از تبادلات مالی با فعالان تبلیغاتی خارج از کشور تأکید کرد.

‌🆔 @GizmizTel 💯",2024-04-24 16:21:03+00:00,118658,1,👏,906,👎,237,🤣,138,🥰,13,😢,11
"قدر خودتونو بدونید، خودتونو تشویق کنید، خودتونو هل بدید جلو، کی از خودتون بهتر، میدونه چقدر سختی کشیدین واسه اینجایی که هستین

‌🆔 @GizmizTel 💯",2024-04-24 16:21:03+00:00,118657,1,👏,2743,👎,170,🤣,105,🥰,76,😢,56
"ایلان ماسک این شکلی با افراد جدید مصاحبه می‌کند 👀

‌‌‌🆔 @GizmizTel 💯",2024-04-24 16:21:03+00:00,118654,1,👏,1468,👎,115,🥰,17,🤣,16,😢,9
"داداش صفت راننده کامیون برازنده خودته😂

‌🆔 @GizmizTel 💯",2024-04-24 16:21:03+00:00,118652,1,🤣,3441,👎,354,👏,254,🥰,23,😢,16
"عملیات صورت در مخرج با موفقیت انجام شد😂

‌🆔 @GizmizTel 💯",2024-04-24 16:21:03+00:00,118651,1,🤣,3006,👎,54,😢,31,👏,12,🥰,9
"چرا اینجورین دهه هشتادیا😄

+نمی‌خوام کسی داشته باشه. همشونم مثل هم تیپ می‌زنن😂

🆔 @GizmizTel 💯",2024-04-24 10:36:20+00:00,118650,1,🤣,4387,👎,193,👏,82,😢,45,🥰,11
"این آرایشگرا رو ولشون کنی پیوند کبد و کلیه هم انجام میدن زیرزمینی

فک کنم با دستگاه سوهان برقی ناخن، دندونشو خالی کرده مواد ناخن گذاشته😄

‌🆔 @GizmizTel 💯",2024-04-24 10:36:12+00:00,118648,1,🤣,1918,👎,566,😢,268,🥰,10,👏,8
"[محمد صادقی](https://t.me/gizmiztel/106076)، بازیگر، که چندی پیش گفته بود به‌جرم تشویق برای برهم‌زدن امنیت کشور به ۵ سال حبس محکوم شده، از ایران فرار کرد و به فرانسه رفت.

‌🆔 @GizmizTel 💯",2024-04-24 10:36:12+00:00,118647,1,👎,4726,👏,1693,🤣,407,😢,93,🥰,42
"کاری به عروس ندارم
من فقط اون داماد رو زنده می‌خوام

‌🆔 @GizmizTel 💯",2024-04-24 10:36:12+00:00,118646,1,👎,4234,👏,1857,🤣,430,😢,109,🥰,33
"با این پنل‌های خورشیدی جدیدی که شرکت آلمانی Heliatek زده، تقریبا میشه هرجایی که فکر کنید پنل خورشیدی چسبوند! یه قدم دیگه نزدیک‌تر به تولید انرژی رایگان برای همه!

‌🆔 @GizmizTel 💯",2024-04-24 10:36:12+00:00,118645,1,👏,2787,🥰,41,👎,24,😢,14,🤣,9
"احساساتی شدن امیرعلی نبویان وقتی از همسرش بهار نوروزپور می‌گوید..

+هر زنی که خیلی خوبه حتما مرد قدردان و با محبتی کنارش بوده❤️

چقدر دیدن این عشقای پاک واقعی قشنگه چقدر ما انسانها بهش نیاز داریم ولی متوجهش نیستیم متاسفانه

‌🆔 @GizmizTel 💯",2024-04-24 10:36:12+00:00,118644,1,🥰,4010,👎,451,👏,271,😢,114,🤣,48
"ماشین رو با شرط بی‌رنگ و ضربه تو مبایعه نامه معامله میکنن و ضرر و زیان میذارن برای فسخ قرارداد، یه مبلغ کم بیعانه میدن و دو قبضه میره پارکینگ، دلال کلاهبرداری اینجوری به ماشین خسارت میزنه و بعد مدعی ایراد ماشین میشه و از پارکینگ خارج نمیکنه تا خسارت رو از فروشنده بدبخت بگیره

‌🆔 @GizmizTel 💯",2024-04-24 10:36:12+00:00,118643,1,👎,2229,😢,504,🤣,12,👏,11,🥰,7
"خرید و فروش جت شخصی در ایران برای عموم مردم آزاد شد.
خداروشکر داره مشکلاتمون یکی یکی حل میشه😂

‌🆔 @GizmizTel 💯",2024-04-24 10:36:12+00:00,118642,1,🤣,1946,👎,151,😢,103,👏,59,🥰,7
"۳۰ برابر قوی تر از لیمو و سیر

‌🆔 @GizmizTel 💯",2024-04-24 10:36:12+00:00,118641,1,👏,1250,🥰,36,👎,25,🤣,16,😢,10
"یه نفر پرسیده بود ارسالش رایگانه؟😄

یه نفر دیگه نوشته بود جلو بسته اش رو ندارید؟ برای سرویس بهداشتی میخوام😂

‌🆔 @GizmizTel 💯",2024-04-24 10:36:12+00:00,118640,1,🤣,2191,👎,524,😢,77,🥰,29,👏,18
"ژن خوب که میگن ایشونه از بچگی تا بزرگی واقعا زیبا و جذاب

سام گوشه متولد ۷۸، بازیگر خردسال فیلم ""پسر آدم دختر حوا"" درحال حاضر ساکن ونکوور کانادا میباشد و به کار مدلینگ مشغول است.

‌🆔 @GizmizTel 💯",2024-04-24 10:36:12+00:00,118639,1,🥰,2622,👎,529,👏,231,😢,41,🤣,27
"شیرینی ها اگه آدم بودن😍🧁
عاشق زوج آخری شدم🥹

‌🆔 @GizmizTel 💯",2024-04-23 21:10:10+00:00,118638,1,🥰,2093,🤣,567,👎,320,👏,74,😢,13
"آخه این چه مدل سورپرایز کردنه؟ تو که گند زدی به تولد طرف و اشکشو در آوردی🤦🏻‍♂️

‌🆔 @GizmizTel 💯",2024-04-23 21:09:53+00:00,118635,1,👎,5515,🤣,288,😢,89,🥰,26,👏,7
"زیبایی پارک هینویاما در ژاپن😍

‌🆔 @GizmizTel 💯",2024-04-23 21:09:53+00:00,118634,1,🥰,1635,👏,72,😢,30,👎,19,🤣,17
"پسرا یکم دل و جرات داشته باشید 👍

‌🆔 @GizmizTel 💯",2024-04-23 21:09:53+00:00,118633,1,🤣,2252,👏,547,👎,497,🥰,37,😢,17
"اونیکه تو ۱۸سالگی بهم درخواست ازدواج داد و جواب رد ازم شنید؛
تو ۴۰ سالگیش:

‌🆔 @GizmizTel 💯",2024-04-23 21:09:53+00:00,118632,1,🤣,3279,👎,218,🥰,161,👏,63,😢,29
"🔻از کجا رسیدیم به کجا/ نامه یک شهید به همراه فیش واریزی ۴۰۰۰ ریال پول به حساب دولت در زمان جنگ با عراق 

🔹شهید امیر مقدم: حلال کنید... امروز پای خاکریز، دو تا از گلوله‌های آرپی‌جی به هدف نخورد، حقوق این ماهم حلال نیست، ببخشید.

‌🆔 @GizmizTel 💯",2024-04-23 21:09:53+00:00,118631,1,😢,8697,🥰,371,👏,338,🤣,158,👎,86
"ترید نیست، ت‌ریده 

‌🆔 @GizmizTel 💯",2024-04-23 21:09:53+00:00,118629,1,🤣,3083,👎,71,😢,32,👏,12,🥰,5
"همه فکر می‌کنن زبان چینی عجیبه، ولی نمی‌دونن ترکی خودمون چه چیزایی داره 😂

‌🆔 @GizmizTel 💯",2024-04-23 21:09:53+00:00,118628,1,🤣,1572,🥰,365,👎,87,👏,64,😢,15
"هنگام معامله ی ملک حتما سند رو چک کنید تا از صحت اون مطلع بشین

‌🆔 @GizmizTel 💯",2024-04-23 21:09:53+00:00,118626,1,👏,873,👎,60,😢,13,🤣,13,🥰,6
"برای کسایی که درجه ها رو نمیدونن و به همه میگن سروان.

‌🆔 @GizmizTel 💯",2024-04-23 21:09:53+00:00,118625,1,👏,2022,👎,364,🤣,248,🥰,45,😢,19
"ویدیوی جدید منتشر شده از گشت ارشاد رشت 

‌🆔 @GizmizTel 💯",2024-04-23 21:09:53+00:00,118623,1,👎,7276,👏,3354,🤣,96,😢,80,🥰,23
"نتوانستند معین را به ایران بیاورند...

اما نسخه وطنی معین را رونمایی کردند😐
**
**‌🆔 @GizmizTel 💯",2024-04-23 21:09:53+00:00,118622,1,👎,1839,🥰,1152,👏,352,🤣,277,😢,18
"ناخن ۱۲ میلیون تومنی، از طلای ۲۴ عیار 🌟
میگن به هر چی بخندی سرت میاد🤣

‌🆔 @GizmizTel 💯",2024-04-23 21:09:53+00:00,118621,1,👎,3056,🤣,528,😢,93,🥰,30,👏,28
"کامنتا خوندن داره😂

‌🆔 @GizmizTel 💯",2024-04-23 16:04:06+00:00,118620,1,🤣,2490,👎,761,👏,63,🥰,55,😢,38
"ای‌ همون‌ شعرِن‌که‌یادُم‌نی..‌‌‌...🎵

آهنگ‌جنوبی‌باشه‌و‌حس‌وحال‌خوبش😍

‌🆔 @GizmizTel 💯",2024-04-23 16:03:50+00:00,118617,1,👏,1310,🥰,394,👎,118,😢,32,🤣,15
"هیچ پسری رو تو این سن جدی نگیرید
بنده خداها از 40 کیلو وزنشون 35 کیلوش هورمون های دوران بلوغشونه 5 کیلو هم جوشای رو صورتشون 😂

‌🆔 @GizmizTel 💯",2024-04-23 16:03:50+00:00,118616,1,🤣,2744,👎,555,😢,35,👏,26,🥰,13
"راننده اسنپ بانوان ، اونور آب اینجوری ها 🤣

برات طوری از تو اپلیکیشن ویز میره که خود ویز میگه غلط کردم😂

+فقط وقتی پاشو از پدیکور در میاره گاز میده😅

‌🆔 @GizmizTel 💯",2024-04-23 16:03:50+00:00,118615,1,🤣,2021,👎,159,🥰,35,👏,13,😢,13
"این ویدئوی جالبی بود، همین رو میشه به انواع مختلف روابط هم تعمیم داد، با همدیگه حرف بزنید دوستان

زندگی واقعی فیلم سینمایی نیست

‌🆔 @GizmizTel 💯",2024-04-23 16:03:50+00:00,118614,1,👏,1429,👎,42,🥰,19,🤣,19,😢,18
